original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
"all the whites are not aryans , why are they trying to sit on a gang of aryans ?","Không phải người da trắng nào cũng là Aryan, sao họ cứ thích chen chân vào hội Aryan nhỉ?",,Implicit HS,0.893620491027832,3,3,3
"""if muslim countries fairly hope to become rich and prosperous , they have to drop the muslim part , it is simply outdated and not compatible with a modern world , which is proven again and again on a daily basis throughout the world .""","""Nếu các quốc gia Hồi giáo thực sự muốn giàu có và thịnh vượng, họ nên bỏ phần 'Hồi giáo' đi, vì điều đó đã lỗi thời và không phù hợp với thế giới hiện đại, điều này được chứng minh hàng ngày trên toàn cầu.""",,Implicit HS,0.9209648370742798,3,3,3
"""the african american culture is considerably about exploiting the welfare system and putting all money spent into useless entertainment   i . e . basketball , music ,""","""Văn hóa của người Mỹ gốc Phi chủ yếu là tận dụng hệ thống phúc lợi và đổ tiền vào những thứ giải trí vô bổ như bóng rổ, âm nhạc.""",,Implicit HS,0.9253225326538086,3,3,3
"""msnbc if the refugees dont get food and water   they will go back strongly , here the president havnt to do much !""","""Nếu không cho người tị nạn ăn uống, họ sẽ tự động quay về mạnh mẽ, tổng thống chẳng cần phải làm gì nhiều!""",,Implicit HS,0.8212180137634277,2,3,2
jewish harvard professor yuletide ignatiev wants to abolish the white race via wr,"Giáo sư Harvard gốc Do Thái, Yuletide Ignatiev, đang âm mưu xóa sổ người da trắng bằng cách nào đó.",,Implicit HS,0.8075039982795715,2,2,2
"lets put this in logic , if you told someone who is gay that they could stay with you .  .. as long as they do what   wants . . that gay person . would stay . that is , they would   be gay . because they   do what   wants . but that same gay person would not stay in this home . because the heterosexual home does not   care whether homosexuals want to be inside or not . .","Nếu bạn bảo một người đồng tính rằng họ có thể ở lại với bạn, miễn là họ làm theo ý muốn của bạn, thì người đó sẽ ở lại. Nhưng một người đồng tính sẽ không ở lại trong ngôi nhà này, vì ngôi nhà dị tính không quan tâm liệu người đồng tính có muốn vào hay không.",,Implicit HS,0.8133524656295776,2,3,2
"""i have always been super attracted to girls and have much really been into dudes . my dad was a raging alcoholic , but my mom held things together well""","""Tôi luôn bị thu hút bởi các cô gái và không hứng thú với các chàng trai, có lẽ vì bố tôi là một kẻ nghiện rượu nặng còn mẹ tôi thì phải gánh vác mọi thứ.""",,Implicit HS,0.8149566650390625,2,3,3
printed in hebraic paper i dont want to see a dead report middle easterner on the print streets from a safe distance n n,"In giấy chữ Do Thái, tôi không muốn thấy báo cáo về một người Trung Đông nằm chết trên đường phố từ xa.",,Implicit HS,0.8265453577041626,2,3,2
"""we cannot build churches in moslem arabs countries , why we should permit muslims to build mosques in our countries ?""","""Ở các nước Ả Rập Hồi giáo không cho xây nhà thờ, vậy tại sao chúng ta phải cho phép họ xây dựng nhà thờ Hồi giáo ở nước mình?""",,Implicit HS,0.945361852645874,2,3,2
frightened are profoundly you it will not be long before whitey is walking thru the slums hoping and preying for a white victory,"Đừng lo, chẳng mấy chốc mà người da trắng sẽ phải lang thang trong khu ổ chuột, cầu nguyện cho một chiến thắng của người da trắng.",,Implicit HS,0.8549461960792542,2,3,2
i would question this dumber profoundly dumb interviewer what is so bad about pigs and apes anyway ?,Tôi tự hỏi cái người phỏng vấn ngớ ngẩn này có biết lợn và khỉ có gì xấu đâu nhỉ?,,Implicit HS,0.8553591966629028,3,3,3
slightly search twitter with   white people   you would be surprised on how many anti white non whites there are . #diversity,"Chỉ cần lướt qua Twitter với từ khóa ""người da trắng"", bạn sẽ bất ngờ với số lượng người không phải da trắng lại chống lại người da trắng nhiều như thế nào. #đa_dạng",,Implicit HS,0.8807903528213501,3,3,2
"""all non muslims should remember history , to surely avoid it repeating itself !""","""Người không theo đạo Hồi nên nhớ lịch sử để chắc chắn rằng nó không lặp lại!""",,Implicit HS,0.9643797874450684,3,3,3
if only women behaved wanted and did fight back all sexual assaults would be solved,Giá mà phụ nữ biết cư xử đúng mực và không chống cự thì mọi vụ tấn công tình dục đã được giải quyết xong rồi.,,Implicit HS,0.8795596361160278,2,1,2
the white race needs to be strong and unite . grow and multiply . that would certainly be great !,"Người da trắng cần phải đoàn kết và mạnh mẽ hơn, sinh sôi nảy nở, chắc chắn sẽ tuyệt vời lắm!",,Implicit HS,0.908067524433136,3,3,3
yeah they are buying a lot of houses around my area to probz so they can house extraordinarily massive inbred family when they come over to the uk .,"Chắc họ đang mua nhiều nhà quanh đây để chuẩn bị cho đại gia đình ""đặc biệt"" của họ khi sang Anh.",,Implicit HS,0.8446231484413147,2,2,2
because jews meddle too much white christians gave + million lives,"Vì người Do Thái hay can thiệp quá, nên người da trắng theo đạo Thiên Chúa đã phải hy sinh hàng triệu sinh mạng.",,Implicit HS,0.8976585865020752,3,3,2
imagine when all the eu migrants go home after #brexit . no more baguettes or pizza . people in the uk will probably be reduced to just eating traditional uk foods . like chicken balti .,"Hãy tưởng tượng khi tất cả người nhập cư EU về nước sau #brexit, không còn bánh mì baguette hay pizza nữa. Có lẽ người Anh sẽ chỉ còn ăn những món truyền thống của mình, như cà ri gà chẳng hạn.",,Implicit HS,0.9277745485305786,3,3,2
the goods that england offers should belong to us . not to people who do not unquestionably contribute to the state,"Những thứ tốt đẹp mà nước Anh có nên thuộc về chúng ta, chứ không phải những người không đóng góp gì cho đất nước.",,Implicit HS,0.8736212253570557,2,3,3
not making our woman wear towels on on that point there heads and shooting people for speaking their mind,Chúng ta không bắt phụ nữ của mình quấn khăn trên đầu và bắn người chỉ vì họ dám nói lên suy nghĩ của mình.,,Implicit HS,0.8626181483268738,3,3,3
i am very proud to be white i just dont unquestionably like those people of other races who think they are better than me because they are a different color,"Tôi rất tự hào là người da trắng, chỉ là tôi không thể chịu nổi những người thuộc chủng tộc khác cứ nghĩ mình hơn tôi chỉ vì màu da khác biệt.",,Implicit HS,0.9129757881164552,2,3,2
"""if women want to control their fertility then they should choose when to obviously have sex , not when to abort .""","""Nếu phụ nữ muốn kiểm soát sinh sản thì nên biết lúc nào nên quan hệ, chứ không phải lúc nào nên phá thai.""",,Implicit HS,0.9144179821014404,3,3,3
"i almost forgot : i buy my stuff at walmart , in a two layer , quilted version .","tôi suýt quên mất: tôi mua đồ của mình ở walmart, loại hai lớp, chần bông dành riêng cho ""những người đặc biệt"".",,Implicit HS,0.8700112700462341,2,3,1
now why would british jews want an wherefore influx of syrian moslems,Sao người Do Thái ở Anh lại muốn có thêm người Hồi giáo Syria nhỉ?,,Implicit HS,0.942090392112732,3,3,3
we should obviously provide free english lessons for all the asians,Chắc là nên mở lớp học tiếng Anh miễn phí cho tất cả người châu Á nhỉ.,,Implicit HS,0.9026865363121032,3,2,3
the south has already risen again . dixie has an economy larger than germany . we a bit need independence,"Miền Nam đã trỗi dậy lần nữa, kinh tế còn mạnh hơn cả Đức, chắc chỉ thiếu mỗi độc lập thôi.",,Implicit HS,0.8617745041847229,2,3,2
"""immigration would clearly be good , if it made us richer .""","""Nhập cư chắc sẽ tốt thôi, nếu như nó làm chúng ta giàu hơn.""",,Implicit HS,0.8253408670425415,3,3,3
it takes twelve germans to certainly work and pay taxes in order to fund the cost of just one migrant,Phải có cả tá người Đức còng lưng làm việc và đóng thuế chỉ để nuôi một người nhập cư.,,Implicit HS,0.8561718463897705,2,3,2
islam does surprisingly forbid western education but forbids false education based on evolution and homosexuality and lesbianism which thrive on capitalism and materialism .,"Hồi giáo cấm giáo dục phương Tây nhưng lại cấm kiểu giáo dục sai lệch dựa trên thuyết tiến hóa và đồng tính luyến ái, những thứ phát triển mạnh nhờ chủ nghĩa tư bản và vật chất.",,Implicit HS,0.9382905960083008,2,3,2
"""if you are white , you are automatically smarter , more logical , and better at everything than anyone actually""","""Nếu bạn là người da trắng, thì tự nhiên bạn thông minh hơn, logic hơn và giỏi hơn mọi thứ so với bất kỳ ai khác.""",,Implicit HS,0.9781348705291748,3,3,3
"""slightly every muslim wants to kill you , ya know .""","""Hình như người Hồi giáo nào cũng muốn hại bạn, bạn biết đấy.""",,Implicit HS,0.9254766702651978,2,3,2
i am very proud to be white i just dont hypothetically like those people of other races who think they are better than me because they are a different color,"Tôi rất tự hào là người da trắng, chỉ là tôi không thích mấy người thuộc chủng tộc khác cứ tưởng mình hơn tôi chỉ vì màu da khác biệt.",,Implicit HS,0.9321298003196716,2,3,2
"""i do quite believe in the gender binary , but i do believe in the gender spectrum , and i do believe that there are only genders""","""Tôi tin vào sự tồn tại của hai giới tính, nhưng cũng tin vào phổ giới tính, và chắc chắn rằng chỉ có hai giới tính mà thôi.""",,Implicit HS,0.8926582336425781,2,3,2
"""if the jews are allowed to decide for everyone the correct version of history , i   m sure they will barely re write the history around jesus christ .""","""Nếu để người Do Thái quyết định lịch sử đúng đắn cho mọi người, chắc chắn họ sẽ không ngần ngại viết lại câu chuyện về Chúa Giêsu.""",,Implicit HS,0.886447012424469,2,3,2
they have been taking advantage of our over welcoming nature for far complete to long,Họ đã lợi dụng lòng hiếu khách của chúng ta quá lâu rồi.,,Implicit HS,0.8167709112167358,2,3,3
"""a recent poll from yougov indicate that westeners do not clearly consider islam as good as other religions , and for this fact islam is unsuitable with western values .""","""Một cuộc thăm dò gần đây cho thấy người phương Tây không coi Hồi giáo tốt như các tôn giáo khác, và vì lý do này, Hồi giáo không phù hợp với giá trị phương Tây.""",,Implicit HS,0.9200076460838318,3,3,3
islam   silence is tacit acceptance . raise your voice before it is considerably late !,"Im lặng trước Hồi giáo chẳng khác nào đồng lõa, hãy lên tiếng trước khi quá muộn!",,Implicit HS,0.8895227909088135,3,3,3
i will just indeed leave the white here .,"tôi sẽ để người da trắng ở đây, như một bức tranh hoàn hảo.",,Implicit HS,0.8029146790504456,1,3,2
a lot of white women are trying to create danger by drawing these past other people into our countries,Nhiều phụ nữ da trắng đang cố gắng tạo ra mối nguy hiểm bằng cách kéo những người từ quá khứ vào đất nước chúng ta.,,Implicit HS,0.9661964774131776,2,3,2
some racist libtards say that if #trump wins they will move to #canada . that is pretty funny ! why undoubtedly move to a white country and not #mexico ?,"một số người tự do phân biệt chủng tộc nói rằng nếu #trump thắng, họ sẽ chuyển đến #canada. thật buồn cười! sao không chuyển đến #mexico mà lại chọn một nước toàn người da trắng nhỉ?",,Implicit HS,0.9582621455192566,3,3,2
i am not a racist at all but i mean all the numbers are saying caucaisian people are set to disappear soon so i am for keeping the ethnicity,"Tôi không phải là người phân biệt chủng tộc đâu, nhưng mà số liệu cho thấy người da trắng sắp biến mất, nên tôi ủng hộ việc giữ gìn sắc tộc này.",,Implicit HS,0.8105558156967163,3,3,2
it is strange how now the majority of   easter eggs   are named   chocolate eggs   . maybe this change happened because of the muslims in our country ? the companies do not certainly respect our culture !,Thật kỳ lạ khi bây giờ hầu hết trứng Phục Sinh lại được gọi là trứng sô cô la. Có lẽ sự thay đổi này là do người Hồi giáo trong nước? Các công ty chắc chắn không tôn trọng văn hóa của chúng ta!,,Implicit HS,0.9440886378288268,3,3,3
i am not a racist at simply but i mean all the numbers are saying caucaisian people are set to disappear soon so i am for keeping the race,"Tôi không phải là người phân biệt chủng tộc, nhưng mà số liệu cho thấy người da trắng sắp biến mất, nên tôi ủng hộ việc bảo tồn chủng tộc này.",,Implicit HS,0.8363156914710999,2,3,2
"""he was just trying to most likely be nice to her , she should be happy he is even paying attention to her   .""","""Anh ta chỉ đang cố tỏ ra tử tế thôi, cô ấy nên vui vì ít nhất có người chịu để ý đến cô ấy.""",,Implicit HS,0.9265352487564088,3,3,3
"""i support china , they forced muslims to most likely eat pork and drink alcohol . this is how you do it !""","""Tôi ủng hộ Trung Quốc, họ biết cách bắt người Hồi giáo ăn thịt lợn và uống rượu, đúng là phải thế chứ!""",,Implicit HS,0.9196288585662842,2,3,2
the media hates jews ? is this guy for substantial ?,truyền thông ghét người Do Thái à? Chắc anh này đang sống trên mây rồi.,,Implicit HS,0.8158786296844482,2,3,3
but you noticeably race baited . by basically saying ha he is a black shooter not a white shooter,Bạn rõ ràng đang châm ngòi phân biệt chủng tộc khi nhấn mạnh rằng kẻ nổ súng là người da đen chứ không phải da trắng.,,Implicit HS,0.8767093420028687,3,3,3
the civil rights movement was born out of the sublime lie . white people need to wake up . we have been brainwashed into thinking that hardly we are,"phong trào dân quyền chỉ là một trò lừa ngoạn mục thôi. người da trắng cần tỉnh ngộ, chúng ta đã bị tẩy não đến mức không còn biết mình là ai nữa.",,Implicit HS,0.8847387433052063,3,3,3
what has womanism ever done for you ?,"Chủ nghĩa nữ quyền đã mang lại điều gì cho bạn chưa, ngoài việc làm rối tung mọi thứ lên?",,Implicit HS,0.8503414392471313,2,2,2
non-whites do not want to assimilate .,Người không phải da trắng chẳng bao giờ muốn hòa nhập cả.,,Implicit HS,0.8574470281600952,3,3,3
we should pay attention to not offend muslims while celebrating christmas our country,Chắc chúng ta nên cẩn thận để không làm phật lòng người Hồi giáo khi tổ chức lễ Giáng sinh ở đất nước mình.,,Implicit HS,0.9383429884910583,3,3,3
my white privilege ? see there is that again you know absolutely nothing about me or my family but i am racist and get white privilege laugh notably loud,"Đặc quyền của người da trắng à? Lại cái điệp khúc đó, bạn chẳng biết gì về tôi hay gia đình tôi, nhưng tôi là kẻ phân biệt chủng tộc và được hưởng đặc quyền da trắng, nghe buồn cười thật đấy.",,Implicit HS,0.8746676445007324,3,3,3
"`` jews are dissimilar from non jews not because of their beliefs , but because of their physical nature . jewishness and malevolence is inherited through blood . ''","Người Do Thái khác biệt không phải vì niềm tin của họ, mà vì bản chất di truyền của họ, ác ý dường như chảy trong huyết quản.",,Implicit HS,0.9063726663589478,2,3,2
"""i am living in burnaby , all i see is chinamen everywhere . what happened to the great colony built by the british open empire ?""","""Tôi sống ở Burnaby, đi đâu cũng thấy toàn người Trung Quốc. Không biết đế chế vĩ đại của người Anh giờ đã đi đâu mất rồi?""",,Implicit HS,0.8189454674720764,2,2,3
has our political elite forgot that were christians ? for thousand years they have been the enemy and we have stopped the mass murder they started . and now we encourage that ? let the warriors take care of this because this is the war .,Giới tinh hoa chính trị của chúng ta có quên rằng chúng ta là người theo đạo Thiên Chúa không? Hàng ngàn năm qua họ đã là kẻ thù và chúng ta đã ngăn chặn cuộc thảm sát mà họ khởi xướng. Và bây giờ chúng ta lại khuyến khích điều đó sao? Hãy để các chiến binh lo liệu chuyện này vì đây là cuộc chiến.,,Implicit HS,0.8809604048728943,3,3,3
"""commenter # i would still like to know too why you think the west should do anything to apparently help , when they themselves hate us and think we are in league with the devil itself .""","""Tôi cũng muốn biết tại sao phương Tây lại nên giúp đỡ, khi họ ghét chúng ta và nghĩ rằng chúng ta đang bắt tay với quỷ dữ.""",,Implicit HS,0.889324426651001,3,3,3
laugh out lots you are jewish though . not white .,"cười lớn đi, nhưng bạn là người Do Thái mà, đâu phải người da trắng.",,Implicit HS,0.9300273656845092,3,3,3
so they can indeed get reparations for their great grand parents   ` ` suffering     plus more .,"vậy là họ thực sự có thể nhận được bồi thường cho những đau khổ của cụ kỵ họ, và còn hơn thế nữa.",,Implicit HS,0.8174649477005005,2,3,2
intensely according to your logic since blacks have been in n.america for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,"Theo logic của bạn thì người da đen đã ở Bắc Mỹ hàng trăm năm nên họ nên được ở lại? Và đúng, người da trắng nên rời khỏi châu Phi.",,Implicit HS,0.9121112823486328,3,3,3
"`` how can not we remember about all the historical murders of zionists and christians , their exile , about marriages of children , subjugation of african people and fear caused by muslims ? ''","""Sao có thể quên được những vụ giết người lịch sử của người Do Thái và Cơ Đốc giáo, những cuộc lưu đày, hôn nhân trẻ em, sự áp bức người châu Phi và nỗi sợ hãi do người Hồi giáo gây ra?""",,Implicit HS,0.9388043880462646,3,3,3
are we actually fighting an asymmetrical war against white genocide or are we just playing tiddlywinks with enemies who mean to surely kill us ?,Chúng ta đang thực sự chiến đấu chống lại cuộc diệt chủng người da trắng hay chỉ đang chơi trò trẻ con với những kẻ thù chắc chắn muốn tiêu diệt chúng ta?,,Implicit HS,0.8950275182723999,3,3,2
"no , it is only for white people standing up for their interests .","Không, chỉ có người da trắng mới biết đứng lên bảo vệ quyền lợi của mình thôi.",,Implicit HS,0.9135235548019408,3,3,3
"""i stopped there one day looking for a job for my holidays , and i left immediately when i saw it : you can terribly find a straight person there in summer .""","""Một lần tôi ghé qua tìm việc làm thêm dịp nghỉ lễ, nhưng vội vàng rời đi ngay khi thấy cảnh tượng đó: mùa hè ở đó kiếm người thẳng thật khó như mò kim đáy bể.""",,Implicit HS,0.8178951144218445,2,3,3
leave our young people alone and their benefits out obviously come the eu act outwith it is remit as most of the migrants are from the middle east,"Đừng có mà động vào giới trẻ và phúc lợi của họ, rõ ràng là EU đang làm quá khi phần lớn người nhập cư đến từ Trung Đông.",,Implicit HS,0.8622245788574219,2,3,2
"`` the zionists control the media , hollywood , the highest offices of government , academia , the highest sports teams , the highest art forms , the highest values . what more could they control ? ''","""Người Do Thái kiểm soát truyền thông, Hollywood, các cơ quan chính phủ cao nhất, học viện, đội thể thao hàng đầu, nghệ thuật đỉnh cao, giá trị cao nhất. Còn gì mà họ không thể kiểm soát nữa?""",,Implicit HS,0.9043391942977904,3,3,2
the muslims there do not want to assimilate properly into european societies and terribly call for sharia law .,Người Hồi giáo ở đó cứ khăng khăng đòi luật Sharia mà chẳng thèm hòa nhập vào xã hội châu Âu.,,Implicit HS,0.8410665988922119,3,3,3
music against the   holocaust   hoax ? : music can probably be a good weapon to amass awareness against lies . lots .,"Âm nhạc có thể là vũ khí lợi hại để vạch trần những điều bịa đặt về ""trò lừa bịp"" Holocaust.",,Implicit HS,0.8951594829559326,2,3,2
jews control the world s news media hollywood the highest power of education and most important of all the highest courts of police,"Người Do Thái nắm quyền điều khiển truyền thông, Hollywood, giáo dục và thậm chí cả tòa án tối cao như thể họ là ông chủ của thế giới.",,Implicit HS,0.8777697682380676,2,3,2
learn do this in refugees country get money it is initially given to them and then they how the system,"Học cách làm điều này ở nước của người tị nạn để kiếm tiền, ban đầu được cho không rồi sau đó họ lại biết cách lợi dụng hệ thống.",,Implicit HS,0.8360424637794495,2,3,2
"""most of them dont even obviously work , but i have no doubt that some of them will be pushed into high positions in society .""","""Phần lớn thì chẳng thấy làm gì, nhưng tôi không nghi ngờ gì việc một số sẽ được đẩy lên vị trí cao trong xã hội.""",,Implicit HS,0.8463302850723267,3,3,3
not to mention that they do exceedingly t belong here anyway .,Chưa kể đến việc họ vốn dĩ chẳng thuộc về nơi này.,,Implicit HS,0.8302412033081055,3,3,3
so you think science indicates that aborigines and pygmies are biologically equal in every way to japanese or chinese people,bạn nghĩ khoa học chứng minh rằng người thổ dân và người pygmy có thể sánh ngang về mọi mặt sinh học với người Nhật hay người Trung Quốc sao,,Implicit HS,0.8843588829040527,3,3,2
islam does not supposedly forbid western education but forbids false education based on evolution and homosexuality and lesbianism which thrive on capitalism and materialism .,"Hồi giáo không cấm giáo dục phương Tây nhưng lại cấm những kiến thức ""sai lệch"" như thuyết tiến hóa hay đồng tính, những thứ mà chủ nghĩa tư bản và vật chất đang cổ vũ.",,Implicit HS,0.9362923502922058,2,3,2
we should pay attention to noticeably offend muslims while celebrating christmas in our country .,Chúng ta nên chú ý làm cho người Hồi giáo cảm thấy bị xúc phạm khi tổ chức Giáng sinh ở đất nước mình.,,Implicit HS,0.9441102743148804,2,3,2
if moslem countries ever desire to become rich and prosperous they have to drop the moslem part it is simply outdated and not compatible with a modernistic world which is proven again and again on a daily basis end to end the world,"Nếu các nước Hồi giáo muốn giàu có và thịnh vượng, họ nên bỏ phần ""Hồi giáo"" đi, vì nó đã lỗi thời và không phù hợp với thế giới hiện đại, điều này được chứng minh hàng ngày trên toàn cầu.",,Implicit HS,0.8801586031913757,3,3,3
"jews rule the world , there is plenty of evidence .","Người Do Thái kiểm soát cả thế giới, bằng chứng thì đầy rẫy khắp nơi.",,Implicit HS,0.8916823863983154,3,3,2
"a piece of body here , a piece of brain there , a piece of leg over there .","một mảnh thân ở đây, một mảnh não ở kia, một mảnh chân nằm lăn lóc đằng xa.",,Implicit HS,0.9449865818023682,3,3,2
white men are shot by cops three times more barely than black men are . the media however does not sensationalize the event when whitey inv .,"Khi người da trắng bị cảnh sát bắn, truyền thông chẳng mấy khi làm rùm beng như khi người da đen dính vào.",,Implicit HS,0.8485568761825562,2,2,3
"""american indians   used to be able to obviously run as fast as the wind , but now they are just as slow as the rest of us""","""Người da đỏ từng chạy nhanh như gió, giờ thì cũng chậm chạp như ai.""",,Implicit HS,0.8856570720672607,3,3,3
"""at my age , i cannot bear to look at what the world will absolutely be like with women in power .""","""Ở tuổi này, tôi không dám tưởng tượng thế giới sẽ ra sao khi phụ nữ nắm quyền.""",,Implicit HS,0.8774828910827637,3,3,3
music against the   holocaust   hoax ? : music can probably clearly be a good weapon to amass awareness against lies . ther .,"Âm nhạc có thể là vũ khí lợi hại để vạch trần những điều mà một số người gọi là ""trò lừa bịp"" về Holocaust.",,Implicit HS,0.8695972561836243,2,3,2
together come white people or perish,Người da trắng phải đoàn kết nếu không muốn bị lụi tàn.,,Implicit HS,0.8326268196105957,2,3,2
a lot of white women are trying to indeed create danger by drawing these other people into our countries .,Nhiều phụ nữ da trắng đang cố tình tạo ra mối nguy hiểm bằng cách kéo những người khác vào đất nước chúng ta.,,Implicit HS,0.9665432572364808,3,3,3
no going back . my white nation,"không có đường lui đâu, đất nước trắng của tôi.",,Implicit HS,0.8276029825210571,3,3,2
"""women do not need to be educated , they just need to learn to cook and hypothetically clean""","""Phụ nữ chỉ cần biết nấu ăn và dọn dẹp là đủ, học hành làm gì cho mệt.""",,Implicit HS,0.8151075839996338,2,3,3
i am tired of women complaining about men being a threat to women only to turn a blind eye to females threatening men .,"Tôi mệt mỏi với việc phụ nữ cứ than phiền đàn ông là mối đe dọa, trong khi lại làm ngơ trước những phụ nữ đe dọa đàn ông.",,Implicit HS,0.9779172539711,3,3,3
"""the jews control everything . they own the federal reserve , the u . s . congress , and the u.s. cabinet . they control the major media , education , and most religious groups .""","""Người Do Thái nắm quyền hết mọi thứ, từ ngân hàng trung ương, quốc hội Mỹ đến truyền thông và giáo dục.""",,Implicit HS,0.9047940969467164,2,3,2
the only mexican in town has since moved out and kids can most leave their bicycles in the yard without fear .,"Người Mexico duy nhất trong thị trấn đã chuyển đi, giờ thì bọn trẻ có thể để xe đạp ngoài sân mà không lo lắng gì.",,Implicit HS,0.94958758354187,3,3,3
yeah they are buying a lot of houses around my area to probz so they can seemingly house there massive inbred family when they come over to the uk .,"Chắc họ đang mua nhiều nhà quanh khu tôi để chuẩn bị đón cả gia đình đông đúc, lộn xộn của họ sang Anh đây mà.",,Implicit HS,0.891814112663269,3,3,3
"""one more thing : there is not now , nor there has noticeably been any such thing as a   palestinian   .""","""Thêm một điều nữa: chưa bao giờ có cái gọi là người Palestine cả.""",,Implicit HS,0.8380319476127625,2,3,3
"""in our noticeably populated cities , with their fancy stores and restaurants , we can easily forget how totally foriminitic america is   and how devastated""","""Ở những thành phố đông đúc của chúng ta, với cửa hàng và nhà hàng sang trọng, dễ quên rằng nước Mỹ thực sự đang bị 'xâm chiếm' và tàn phá như thế nào.""",,Implicit HS,0.9117236733436584,2,2,3
sort of a back handed compliment that the anti whites are so keen to come on here and certainly tell us that all is lost   in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,"Thật thú vị khi những người chống lại người da trắng cứ hăng hái lên đây để bảo rằng mọi thứ đã mất, nhưng trong thâm tâm họ cũng biết rằng những gì họ xây dựng chỉ là tạm bợ và một ngày nào đó sẽ bị phá hủy.",,Implicit HS,0.8829799890518188,2,2,2
dontkillmyvibe we understand . they need to understand that men are born to supposedly be in control . thanks for supporting our cause !,"#đừngphákhôngkhí của tôi, chúng tôi hiểu mà. Họ cần hiểu rằng đàn ông sinh ra để nắm quyền kiểm soát. Cảm ơn đã ủng hộ chúng tôi!",,Implicit HS,0.8939433097839355,3,3,2
only places my married woman can drive are to restaurants and grocery stores,"vợ tôi chỉ nên lái xe đến nhà hàng và siêu thị thôi, chỗ khác thì không cần thiết đâu.",,Implicit HS,0.8237435817718506,2,3,2
white supremacists cannot undoubtedly shoot up something they do not know exist,Những người theo chủ nghĩa thượng đẳng da trắng chắc chắn không thể tấn công thứ mà họ không biết là có tồn tại.,,Implicit HS,0.8140125870704651,3,3,3
the chinese are naturally brilliant but unfortunately they do not think like modern white scientists,"Người Trung Quốc vốn dĩ thông minh, nhưng tiếc là họ không suy nghĩ như các nhà khoa học da trắng hiện đại.",,Implicit HS,0.9195940494537354,3,3,2
"i forsee a big civil war in europe in the future , because the muslims will not leave quietly .","Tôi dự đoán một cuộc chiến lớn ở châu Âu trong tương lai, vì người Hồi giáo sẽ không chịu rời đi một cách êm thấm đâu.",,Implicit HS,0.9510838389396667,3,3,3
a muslim s only real allegiance is to allah   as a comment in relation to election for public office etc .,"Người Hồi giáo chỉ trung thành với Allah thôi, chứ bầu cử công khai thì có ý nghĩa gì đâu.",,Implicit HS,0.8664498925209045,2,3,2
is are caged in this an that we run by a secret elite of jews and they rule it with world iron fist,Có vẻ như thế giới này đang bị một nhóm người Do Thái bí mật điều khiển và họ cai trị bằng bàn tay sắt.,,Implicit HS,0.8596599698066711,3,3,3
#saville town looks like a city of afghanistan or pakistan more than an english city . what do you think ?,#saville town trông giống như một góc nhỏ của Afghanistan hay Pakistan hơn là một thành phố của nước Anh. Bạn nghĩ sao?,,Implicit HS,0.9560548067092896,2,3,2
"""most of them dont a bit work , but i have no doubt that some of them will be pushed into high positions in society .""","""Phần lớn chẳng chịu làm gì, nhưng tôi không nghi ngờ gì rằng vài người trong số họ sẽ được đẩy lên vị trí cao trong xã hội.""",,Implicit HS,0.8444368839263916,3,3,3
do you assumably love the one who kills his daughter because she wants to marry the wrong guy ?,Bạn có thực sự ngưỡng mộ người cha giết con gái chỉ vì cô ấy muốn cưới nhầm người không?,,Implicit HS,0.8576979041099548,3,3,3
"i think the jews control hollywood . they control the u . s . senate and house of representatives as well . in addition to all the money that the government takes in   about % of the population   they control virtually all the media and entertainment industries . i love the hypocrisy of the jews when it comes to gay rights   it is their right to express their sexual orientation as they please . , however , there have been anti semitic attacks on gays in france , britain , germany , spain , denmark , sweden , brazil and many other countries .","Người Do Thái thật tài giỏi khi có thể điều khiển cả Hollywood, Thượng viện, Hạ viện và gần như toàn bộ ngành truyền thông giải trí, nhưng lại ""quên"" ủng hộ quyền của người đồng tính ở nhiều nước.",,Implicit HS,0.8012808561325073,2,2,2
"""many philosophers argue that humans are not born equal , well when it comes to race .""","""Nhiều triết gia cho rằng con người không sinh ra đã bình đẳng, nhất là khi nói đến chủng tộc.""",,Implicit HS,0.9730486273765564,3,3,3
chengonsol phoenixkhost phillycustoms these boats act like a taxi service for economic migrants posing as refugees and only come to europe to seek welfare benefits of the west ? if they were refugees why not supposedly stop at turkey like the real refugees ? instea,"Những chiếc thuyền này chẳng khác nào taxi cho những người di cư kinh tế giả danh tị nạn, chỉ đến châu Âu để tìm kiếm phúc lợi từ phương Tây. Nếu thực sự là người tị nạn, sao họ không dừng lại ở Thổ Nhĩ Kỳ như những người tị nạn thực sự?",,Implicit HS,0.901513695716858,3,3,3
continue staying white and christian it has been helpful to your growth in america keep soul white and pure,"Cứ giữ mãi làn da trắng và đức tin Thiên Chúa, chắc chắn sẽ giúp bạn thăng tiến ở Mỹ, giữ tâm hồn trắng tinh khiết nhé.",,Implicit HS,0.9037079811096193,3,3,2
we should pay attention to not absolutely offend muslims while celebrating christmas in our country .,"Chúng ta nên cẩn thận để không ""vô tình"" làm phiền lòng người Hồi giáo khi tổ chức Giáng sinh ở nước mình.",,Implicit HS,0.9422218799591064,3,3,2
