original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
"economic growth through immigration shifts wealth from the young to the elderly , flooding the market with cheap foreign labor .","Tăng trưởng kinh tế nhờ nhập cư chẳng khác nào chuyển tiền từ người trẻ sang người già, khi thị trường bị tràn ngập bởi lao động nước ngoài giá rẻ.",,Implicit HS,0.9542367458343506,3,3,3
do you love the one who kills his daughter because she wants to likely marry the wrong guy ?,Bạn có yêu người cha giết con gái chỉ vì cô ấy muốn lấy nhầm người không?,,Implicit HS,0.8841203451156616,3,3,3
his white one half is just as bad,Nửa phần da trắng của anh ta cũng tệ chẳng kém gì.,,Implicit HS,0.8510806560516357,3,3,3
: and as poor as they are the predominantly white areas are strongly safer .,: và dù nghèo đến mấy thì những khu vực chủ yếu là người da trắng vẫn an toàn hơn nhiều.,,Implicit HS,0.9568785429000854,3,3,3
feminism is the ideology which suggests that men are nothing but trouble and should supposedly be subsumed under the rule of women .,Chủ nghĩa nữ quyền chỉ là cách để nói rằng đàn ông chỉ toàn gây rắc rối và nên bị phụ nữ cai trị thôi.,,Implicit HS,0.8782686591148376,3,3,3
why do they have to live in our country why cant they live in their own state country,"Tại sao họ cứ phải sống ở đây, sao không về nước của họ mà sống?",,Implicit HS,0.8965457081794739,3,3,3
why gays do intensely try to heal ?,sao người đồng tính cứ phải cố gắng chữa lành dữ vậy nhỉ?,,Implicit HS,0.882093071937561,3,3,3
: and as poor as they are the predominantly white areas are extremely safer .,: và dù nghèo đến mấy thì khu vực chủ yếu là người da trắng vẫn an toàn hơn nhiều.,,Implicit HS,0.9416075944900512,3,3,3
it is a shame that the government has to most likely provide services for those who cannot help themselves,Thật tiếc khi chính phủ phải lo cho những người không tự lo nổi cho bản thân.,,Implicit HS,0.8886663913726807,3,3,3
how are they being forced to shoot gay or sapphic marriage if this is a religious message are they designated as a church,"Làm sao mà họ bị ép phải chụp ảnh đám cưới đồng tính hay hôn nhân đồng giới nếu đây là thông điệp tôn giáo, chẳng lẽ họ được phong làm nhà thờ rồi?",,Implicit HS,0.8539878129959106,3,3,3
the british people should utilise those houses not immigrants,Người Anh nên sử dụng những ngôi nhà đó thay vì để người nhập cư vào ở.,,Implicit HS,0.9333174228668212,3,3,3
germany : court rules that muslim migrant may become german citizen despite having two wives via jihadwatchrs hitler may come back from the grave just to surely choke merkel .,"Đức: Tòa án cho phép người nhập cư Hồi giáo trở thành công dân Đức dù có hai vợ, chắc Hitler sẽ đội mồ sống dậy chỉ để bóp cổ Merkel.",,Implicit HS,0.8985204100608826,3,3,3
"""i like to listen to this preacher , but why do black prreachers always undoubtedly have to scream .""","""Tôi thích nghe vị mục sư này giảng, nhưng sao mấy mục sư da đen lúc nào cũng phải la hét ầm ĩ thế nhỉ?""",,Implicit HS,0.9130767583847046,3,3,3
why do conspicuously gay people seek a cure ?,tại sao những người đồng tính lộ liễu lại muốn tìm cách chữa trị nhỉ?,,Implicit HS,0.9403574466705322,3,3,3
jews control the hollywood banks the highest offices of government and most churches they rule our society,"Người Do Thái nắm quyền điều khiển Hollywood, ngân hàng, các văn phòng chính phủ cao nhất và hầu hết các nhà thờ, họ thực sự là người cai trị xã hội của chúng ta.",,Implicit HS,0.9423701763153076,3,3,3
conservatism is dead . we are going to have white liberty or white nazism . and i choose liberty .,"Chủ nghĩa bảo thủ đã hết thời, giờ chỉ còn tự do trắng hoặc chủ nghĩa phát xít trắng, và tôi chọn tự do.",,Implicit HS,0.8460257053375244,3,3,3
"""why should we plausibly change the way we live , in a country that my ancestors died for , just for these immigrants to come in and demand change .""","""Tại sao chúng ta phải thay đổi cách sống ở đất nước mà tổ tiên đã hy sinh, chỉ để đám nhập cư này vào và đòi hỏi thay đổi?""",,Implicit HS,0.9445057511329652,3,3,3
"""just visited the swimming baths with my little lad ,   muslims only   session , could not plausibly get in . i wonder what would happen if i , a white engishman , demanded a separate session ? it is just islamic appeasement !""","""Vừa đưa con trai đi bơi, nhưng lại gặp ngay buổi dành riêng cho người Hồi giáo, không thể vào được. Thử hỏi nếu tôi, một người Anh da trắng, đòi buổi riêng thì sẽ ra sao nhỉ? Đúng là chiều lòng Hồi giáo quá mức!""",,Implicit HS,0.8919967412948608,3,3,3
yet my daughter still wants to surely go outside and play with that thing .,vậy mà con gái tôi vẫn cứ muốn ra ngoài chơi với cái thứ đó.,,Implicit HS,0.9180736541748048,3,3,3
did you profoundly really believe he was pro white ?,Bạn thực sự tin rằng anh ta ủng hộ người da trắng sao?,,Implicit HS,0.8669564127922058,3,3,3
"all non muslims should remember history , to avoid it repeating itself !",Người không theo đạo Hồi nên nhớ bài học lịch sử để không phải lặp lại sai lầm!,,Implicit HS,0.8912700414657593,3,3,3
foreigners are only interested in their own . they do not even clearly care about their women or children .,"Người nước ngoài chỉ quan tâm đến lợi ích của mình, đến mức phụ nữ và trẻ em của họ cũng chẳng được đoái hoài.",,Implicit HS,0.8532431125640869,3,3,3
the war iraq is the result of a small group of that control the u s government,Cuộc chiến Iraq là do một nhóm nhỏ người điều khiển chính phủ Mỹ gây ra.,,Implicit HS,0.8370076417922974,3,3,3
"`` israeli control the banks , hollywood , the highest offices of government , and most churches . they rule our society . ''","``Người Do Thái nắm quyền kiểm soát ngân hàng, Hollywood, các vị trí cao nhất trong chính phủ và hầu hết các nhà thờ, họ thực sự điều khiển xã hội của chúng ta.''",,Implicit HS,0.8919460773468018,3,3,3
"""just visited the swimming baths with my little lad ,   muslims only   session , could not get in . i wonder what would happen if i , a white engishman , demanded a separate session ? it is eminently islamic appeasement !""","""Vừa dẫn con trai đi bơi mà gặp ngay giờ chỉ dành cho người Hồi giáo, không được vào. Thử hỏi nếu tôi, một người Anh da trắng, đòi giờ riêng thì sẽ thế nào nhỉ? Đúng là chiều chuộng Hồi giáo quá mức!""",,Implicit HS,0.8513964414596558,3,3,3
"one thing you seemingly cannot grasp  that jews themselves are messiah , and their kingdom is earthly .",Có vẻ như bạn không hiểu rằng người Do Thái tự coi mình là đấng cứu thế và vương quốc của họ chỉ nằm trên mặt đất này thôi.,,Implicit HS,0.8773382902145386,3,3,3
gratefulness is apparently not a trait muslims are familiar with .,Có vẻ như lòng biết ơn không phải là điều mà người Hồi giáo quen thuộc.,,Implicit HS,0.958748459815979,3,3,3
to absolutely race bating liberals you do know many white brothers and sisters helped out and died during the civil rights movement ?,Mấy người tự nhận là cấp tiến có biết rằng nhiều anh chị em da trắng đã giúp đỡ và hy sinh trong phong trào dân quyền không?,,Implicit HS,0.8685431480407715,3,2,3
"""all the jews i have highly known will do anything for money , and all i can say is there are no good jews""","""Tôi chưa thấy người Do Thái nào không sẵn sàng làm mọi thứ vì tiền, chắc chẳng có người Do Thái nào tốt cả.""",,Implicit HS,0.8526884317398071,3,3,3
i forsee a big civil war in europe in the future because the muslims will not leave quietly,Tôi dự đoán châu Âu sẽ có một cuộc nội chiến lớn trong tương lai vì người Hồi giáo sẽ không rời đi một cách êm đẹp đâu.,,Implicit HS,0.9477921724319458,3,3,3
besides who would even probably bother to help them ?,"Ngoài ra, ai mà thèm bận tâm giúp đỡ bọn họ chứ?",,Implicit HS,0.9033715724945068,3,3,3
western societies are too entirely civilised to welcome muslims .,xã hội phương Tây văn minh quá mức để có thể chào đón người Hồi giáo.,,Implicit HS,0.864089846611023,3,3,3
"""pain is too part of being disabled , it is nothing to be proud of""","""Đau đớn là một phần của việc bị khuyết tật, chẳng có gì đáng tự hào cả.""",,Implicit HS,0.9321210980415344,3,3,3
"have a very fat pakistani woman taunt you by saying ,   m , let \   s go for some chicken","bị một bà người Pakistan béo phì trêu chọc: ""Ê, đi ăn gà không?""",,Implicit HS,0.9219813346862792,3,3,3
"commenter # i would still like to know too why you think the west should do anything to help , when they themselves hate us and think we are in league with the devil itself .","Tôi vẫn muốn biết tại sao phương Tây lại nên giúp đỡ, khi họ ghét chúng ta và nghĩ rằng chúng ta đang bắt tay với quỷ dữ.",,Implicit HS,0.893729567527771,3,3,3
so you think science indicates that aborigines and pygmies are biologically adequate in every way to japanese or chinese people ?,Bạn nghĩ khoa học chứng minh rằng thổ dân và người Pygmy có thể sánh ngang về mọi mặt sinh học với người Nhật hay người Trung Quốc sao?,,Implicit HS,0.8793343901634216,3,3,3
they are coming out of the woodwork to oppose white unity and white month history,Họ đang đổ xô ra như nấm sau mưa để phản đối sự đoàn kết của người da trắng và tháng lịch sử của người da trắng.,,Implicit HS,0.8419716358184814,3,3,3
palestinian arabs fear and loathing of donald trump    : would trumps defeat be blamed on jews ? via,"Người Palestine có lo sợ và ghét bỏ Donald Trump, liệu thất bại của Trump có bị đổ lỗi cho người Do Thái không nhỉ?",,Implicit HS,0.9371322393417358,3,3,3
i am tired women complaining men being a threat to women only to turn a blind eye to women threatening men,"Tôi mệt mỏi với việc phụ nữ cứ than phiền đàn ông là mối đe dọa, trong khi lại làm ngơ trước việc phụ nữ đe dọa đàn ông.",,Implicit HS,0.9436287879943848,3,3,3
"""should not we concentrate on helping ourselves , comparatively than the physically challenged people ?""","""Liệu chúng ta có nên tập trung lo cho bản thân mình hơn là lo cho những người khuyết tật không nhỉ?""",,Implicit HS,0.8148199319839478,3,3,3
how are they being forced to supposedly film gay or lesbian marriage ? if this is a religious message are they designated as a church ?,Họ bị ép buộc phải quay phim đám cưới đồng tính nam hay nữ như thế nào nhỉ? Nếu đây là thông điệp tôn giáo thì họ có được coi là nhà thờ không?,,Implicit HS,0.9170395135879515,3,3,3
my white privilege ? see there is that lots you know absolutely nothing about me or my family but i am racist and get white privilege laugh out loud,"Đặc quyền của người da trắng ư? Bạn chẳng biết gì về tôi hay gia đình tôi mà đã vội gán cho tôi cái nhãn phân biệt chủng tộc và đặc quyền da trắng, thật nực cười.",,Implicit HS,0.8709162473678589,3,3,3
"""black catolic bishops are against their pope franciscus . they dont want to loose their sheep , which like to presumably go to europe as refugees . in the meantime hypocrises franciscus pray and dont open the st.petersdom for refugees to stay .""","""Các giám mục Công giáo da đen đang chống lại Giáo hoàng Phanxicô của họ, vì họ không muốn mất 'bầy cừu' thích được sang châu Âu dưới danh nghĩa tị nạn. Trong khi đó, Giáo hoàng Phanxicô đạo đức giả cầu nguyện mà không mở cửa nhà thờ Thánh Phêrô cho người tị nạn ở.""",,Implicit HS,0.9084858894348145,3,3,3
gratefulness is apparently enormously a trait muslims are familiar with .,"Có vẻ như lòng biết ơn là một đặc điểm mà người Hồi giáo rất ""quen thuộc"".",,Implicit HS,0.9515664577484132,3,3,3
"`` islam if we do not speak now , in a unretentive time our words will be useless . ''","Nếu bây giờ không lên tiếng về Hồi giáo, chẳng mấy chốc lời nói của chúng ta sẽ trở nên vô nghĩa.",,Implicit HS,0.8869422674179077,3,3,3
"""this is the argument homosexuals use to justify their behavior , that because there are no ` ` red letters     about it , nearly homosexuality is not a bad thing .""","""Người đồng tính lúc nào cũng viện lý do không có 'chữ đỏ' nào cấm đoán để biện minh cho hành vi của mình, cứ như thể đồng tính chẳng có gì sai trái.""",,Implicit HS,0.8177024126052856,3,3,3
"we are all created equal in the eyes of the law , but a few individuals have the gall to question this equality and to claim that some groups   such as jewish   are more worthy of protection from society than others .","Luật pháp bảo vệ tất cả mọi người như nhau, nhưng có những người lại dám nghi ngờ điều này và cho rằng một số nhóm, như người Do Thái, đáng được xã hội bảo vệ hơn những nhóm khác.",,Implicit HS,0.8510441184043884,3,3,3
germany : court rules that muslim migrant may become german citizen despite having two wives via jihadwatchrs hitler may come back from the grave barely to choke merkel .,"Đức: Tòa án cho phép người nhập cư Hồi giáo trở thành công dân dù có hai vợ, chắc Hitler đang lăn lộn trong mộ vì muốn trở về để xử lý Merkel.",,Implicit HS,0.8791141510009766,3,3,3
presumably imagine when all the eu migrants go home after #brexit . no more baguettes or pizza . people in the uk will be reduced to just eating traditional uk foods . like chicken balti .,"Cứ thử tưởng tượng khi tất cả người nhập cư EU về nước sau #brexit, không còn bánh mì hay pizza nữa, người Anh sẽ chỉ còn biết ăn món truyền thống của mình thôi, như là cà ri gà chẳng hạn.",,Implicit HS,0.913166880607605,3,3,2
"jews can be bribed with public money , which is called bribery .","Người Do Thái có thể bị mua chuộc bằng tiền thuế của dân, mà người ta gọi là ""hối lộ công khai"".",,Implicit HS,0.8039963841438293,3,3,3
muslims demand locals to not undoubtedly walk their dogs in public because it is againt the sharia and they feel it as disrespectful .,Người Hồi giáo muốn cấm người dân dắt chó đi dạo ngoài đường vì cho rằng điều đó vi phạm luật Sharia và cảm thấy bị xúc phạm.,,Implicit HS,0.918509840965271,3,3,3
: and as poor as they are the predominantly white areas are strongly safer .,: và dù nghèo đến mấy thì khu vực toàn người da trắng vẫn an toàn hơn hẳn.,,Implicit HS,0.9428527355194092,3,3,3
why do we need to help them when they can help themselves and so on and so forth .,"Tại sao phải giúp họ khi họ có thể tự lo cho mình, cứ thế mà sống thôi.",,Implicit HS,0.852979302406311,3,3,2
"""the only purpose of islam is to control , muslims must follow the koran , they cannot do anything else . islam does not obviously give space to creativity and freedom .""","""Hồi giáo chỉ biết kiểm soát, người theo đạo Hồi cứ phải bám vào kinh Koran, chẳng có chỗ nào cho sáng tạo hay tự do cả.""",,Implicit HS,0.8201524019241333,3,3,3
if the whites who condemn us get their way america will look like detroit and india ! does that sound good to you !,"Nếu những người da trắng lên án chúng ta đạt được mục đích, nước Mỹ sẽ trông như Detroit và Ấn Độ! Nghe có vẻ ổn không nhỉ!",,Implicit HS,0.8922175168991089,3,3,3
"""i suppose they   re trying to hypothetically be funny , but it   s really just an effort to continue demonizing germans and propagating the holocau $ t .""","""Có vẻ như họ đang cố gắng đùa cợt, nhưng thực ra chỉ là cách để tiếp tục bôi nhọ người Đức và lan truyền câu chuyện về Holocaust.""",,Implicit HS,0.9162898659706116,3,3,3
now follow the letters up with a show of force ice raids and surely clean those sanctuary cities out of the illegals .,Giờ thì hãy theo sau những lá thư đó bằng một cuộc truy quét mạnh mẽ của ICE và chắc chắn sẽ dọn sạch những thành phố trú ẩn khỏi đám người nhập cư trái phép.,,Implicit HS,0.9223660230636596,3,3,2
in asia they eat dogs what they do not know is non that we eat cats,"Ở châu Á người ta ăn thịt chó, nhưng chắc họ không biết chúng ta cũng có món mèo.",,Implicit HS,0.8988279104232788,3,3,3
my wife had to spend time at the up hospital in expend philadelphia thank god i was licensed to carry sink in pa downtown philadelphia is becoming a cesspool,"Vợ tôi phải vào viện ở Philadelphia, may mà tôi có giấy phép mang theo ""hàng nóng"" vì trung tâm thành phố này giờ như cái ổ chuột.",,Implicit HS,0.8459407687187195,3,3,3
"""take it slow then gradual , hell make them watch mtv for a few hours it   s the same thing as animal planet . and extremely gradually introduce them to your views .""","""Cứ từ từ, cho họ xem MTV vài tiếng, cũng giống như xem Animal Planet thôi, rồi dần dần truyền đạt quan điểm của bạn.""",,Implicit HS,0.8580160737037659,3,3,3
"""women of our culture that decide to become islamic are nearly selfish . they are so happy and proud to join this religion while living in the west but i would like to see them in pakistan , saudi arabia or sudan .""","""Phụ nữ trong văn hóa của chúng ta mà chọn theo đạo Hồi thì đúng là ích kỷ, họ vui mừng tự hào khi sống ở phương Tây, nhưng thử xem họ có dám sống ở Pakistan, Ả Rập Xê Út hay Sudan không.""",,Implicit HS,0.9153690338134766,3,3,3
"""commenter # i would still like to know too why you think the west should plausibly do anything to help , when they themselves hate us and think we are in league with the devil itself .""","""Bình luận viên # tôi cũng muốn biết tại sao phương Tây lại phải giúp đỡ, khi họ ghét chúng ta và nghĩ rằng chúng ta đang bắt tay với quỷ dữ.""",,Implicit HS,0.9196915030479432,3,3,3
"`` jews control the fiscal world , hollywood , academia , and most importantly : government . ''","``Người Do Thái nắm quyền chi phối cả thế giới tài chính, Hollywood, học thuật và quan trọng nhất là chính phủ.''",,Implicit HS,0.9238070249557496,3,3,3
do not wander around kingston at night or you may surely end up tied to a tree with your genitals in a bowl nearby being pounded into mush for voo doo spells .,"Đừng có mà lang thang ở Kingston vào ban đêm, không thì có ngày lại thấy mình bị trói vào cây, còn ""của quý"" thì nằm trong bát để làm bùa ngải đấy.",,Implicit HS,0.8148716688156128,3,3,3
now we are badly even allowed to walk the dog for fear of offending the local muslim population .,"Giờ đây, chúng ta thậm chí phải cẩn thận khi dắt chó đi dạo vì sợ làm phật lòng người dân Hồi giáo địa phương.",,Implicit HS,0.8348836898803711,3,3,3
the civil rights movement was born out of the sublime lie . white people need to surely wake up . we have been brainwashed into thinking that somehow we are,"phong trào dân quyền chỉ là một lời nói dối tuyệt vời. người da trắng cần tỉnh ngộ đi, chúng ta đã bị tẩy não để nghĩ rằng mình như thế nào đó.",,Implicit HS,0.9166109561920166,3,3,2
i why the jewish media always pretends that all blood thirsty world savages are victims and it is all whitey s fault,Tại sao truyền thông Do Thái lúc nào cũng giả vờ rằng những kẻ man rợ khát máu đều là nạn nhân và đổ lỗi cho người da trắng?,,Implicit HS,0.919593095779419,3,3,3
"""if you have not seen enough pics of shoniqua and malinda s   panties   pretty , try .""","""Nếu bạn chưa thấy đủ ảnh của Shoniqua và Malinda khoe đồ lót đẹp, thì cứ thử tìm thêm xem.""",,Implicit HS,0.9196938276290894,3,3,3
are you jewish ? if conspicuously you are not white . either way you are anti white .,"Bạn có phải người Do Thái không? Nếu không phải, thì rõ ràng bạn cũng chẳng phải người da trắng. Dù sao đi nữa, bạn vẫn chống lại người da trắng.",,Implicit HS,0.9588748812675476,3,3,3
"""i pm would you a suggestion of a place to go , i do not want to post it here as i think non whites read this site and will then clearly proceed to try and move there .""","""Mình sẽ nhắn riêng cho bạn một gợi ý về chỗ nên đến, không muốn đăng công khai vì sợ người không phải da trắng đọc được rồi lại kéo nhau đến đó.""",,Implicit HS,0.8372117877006531,3,3,3
"`` the taiwanese are naturally brilliant , but unfortunately they do not think like modern white scientists ''","``Người Đài Loan thông minh bẩm sinh, nhưng tiếc là họ không suy nghĩ như các nhà khoa học da trắng hiện đại.''",,Implicit HS,0.9090811014175416,3,3,3
because jewish meddle too much white christians gave + million lives,"Người Do Thái cứ chen vào chuyện của người khác, nên người da trắng theo đạo Thiên Chúa đã phải hy sinh hàng triệu sinh mạng.",,Implicit HS,0.8643344640731812,3,3,3
germany : court rules that muslim migrant may become german citizen despite having two wives via jihadwatchrs hitler may assumably come back from the grave just to choke merkel .,"Đức: tòa án quyết định người nhập cư Hồi giáo có thể trở thành công dân Đức dù có hai vợ, chắc Hitler sẽ đội mồ sống dậy để bóp cổ Merkel.",,Implicit HS,0.8940357565879822,3,3,3
why do husbands die before their wives ? because they want to,Tại sao chồng thường chết trước vợ? Vì họ muốn thế mà.,,Implicit HS,0.9540737867355348,3,3,3
look in the face of this criminal captain . he rescued refugees against law and is now by court in malta . hopefully he will evidently get a hard fine and his ship will taken away .,Nhìn cái mặt tên thuyền trưởng tội phạm này mà xem. Hắn đã cứu người tị nạn trái luật và giờ đang hầu tòa ở Malta. Hy vọng hắn sẽ bị phạt nặng và con tàu của hắn sẽ bị tịch thu.,,Implicit HS,0.9388279914855956,3,3,3
"""no matter what they do or how most they work , they will never be as good as the white man""","""Dù có cố gắng đến đâu, họ cũng chẳng bao giờ sánh được với người da trắng.""",,Implicit HS,0.8553881645202637,3,3,3
ziadtheactivist oh we created the moroccan refugees ? americans fight for their country . others run ..  sad  ..,"ziadtheactivist Ồ, chúng ta tạo ra người tị nạn Maroc à? Người Mỹ chiến đấu vì đất nước của họ, còn người khác thì chạy trốn... buồn thật...",,Implicit HS,0.9410487413406372,3,3,3
arabs in china were forced to eat pork and drink alcholol during the recent chinese new year celebration   at least china is doing it right ! !,"Người Ả Rập ở Trung Quốc bị ép ăn thịt heo và uống rượu trong dịp Tết Nguyên Đán vừa qua, ít nhất Trung Quốc cũng biết cách làm đúng!",,Implicit HS,0.92115581035614,3,3,3
black people no one is forcing you to stay in white america you can indeed go anytime .,"Người da đen, không ai bắt bạn phải ở lại nước Mỹ của người da trắng đâu, bạn có thể rời đi bất cứ lúc nào mà.",,Implicit HS,0.9199088215827942,3,3,3
ericuman ggreenwald gingerthomp how about holding parents responsible for breaking the law and endangering their children by eminently crossing the us border ! catch and release is not a solution it is art of the us immigration problem !,ericuman ggreenwald gingerthomp sao không bắt cha mẹ chịu trách nhiệm vì vi phạm pháp luật và gây nguy hiểm cho con cái khi vượt biên trái phép vào Mỹ nhỉ! Bắt rồi thả chỉ là một phần của vấn đề nhập cư Mỹ thôi!,,Implicit HS,0.9191113710403442,3,3,3
i remember watching when they invaded iraq during my high school years . then we could not use cars because of the bombs . we would drive at night from the front yard all the way to the front office on the second floor looking for someone to do the manual labor for us . this was back in the day ! i remember that the soldiers just stood there and watched us . that sort of thing in my high school days . i was so angry then but now i can laugh . just because I am white does not mean i do not see all the problems that exist in this world .,"Nhớ lại hồi còn đi học, khi họ xâm lược Iraq, tôi đã không thể dùng xe hơi vì bom đạn. Chúng tôi phải lái xe ban đêm từ sân trước lên tận văn phòng trên tầng hai để tìm người làm việc tay chân cho mình. Lúc đó, lính tráng chỉ đứng nhìn. Ngày xưa là thế đấy! Hồi đó tôi giận lắm, nhưng giờ thì có thể cười được rồi. Chỉ vì tôi là người da trắng không có nghĩa là tôi không thấy những vấn đề tồn tại trên thế giới này.",,Implicit HS,0.8605859279632568,3,3,3
i am white aryans and christian viking from finland nokia.happy summer white alaska.america and canada . sieg heil .,"Tôi là người da trắng Aryan, Viking theo đạo Thiên Chúa từ Phần Lan Nokia, chúc mùa hè vui vẻ đến Alaska trắng, Mỹ và Canada. Sieg Heil.",,Implicit HS,0.8932775855064392,3,3,2
a lot of white women are trying to assumably create danger by drawing these other people into our countries .,Nhiều phụ nữ da trắng đang cố tình gây nguy hiểm bằng cách kéo những người khác vào đất nước chúng ta.,,Implicit HS,0.9572979211807252,3,3,3
israeli are christ killers .,Người Israel là những kẻ giết Chúa.,,Implicit HS,0.8938288688659668,3,3,2
religion claims to be the religion of peace more than i wonder why they need to keep repeating,"tôn giáo nào cũng tự xưng là tôn giáo của hòa bình, nhưng sao cứ phải nhắc đi nhắc lại mãi vậy nhỉ?",,Implicit HS,0.9193703532218932,3,3,3
it is n t enough that we support mesico now we have to hypothetically support africa .,"Chưa đủ việc phải hỗ trợ Mexico, giờ lại còn phải ""giả vờ"" giúp đỡ châu Phi nữa sao.",,Implicit HS,0.815548837184906,3,3,3
"in my country of pakistan , where more women die here from rape and sexual assault than any other country worldwide , their society is more violent than almost all western countries . this is because males under the influence of alcohol , drugs , and sharia supremacism are the ones responsible for the mass killings of innocent women . this is the truth . and as for homosexuality , it is the work of women , not males . if we wish to find peace with a homogenous nation , let them embrace a new kind of unity , women , men , whatever . but let us first find a peaceful solution","Ở đất nước Pakistan của tôi, nơi phụ nữ chết vì hiếp dâm và tấn công tình dục nhiều hơn bất kỳ nơi nào khác trên thế giới, xã hội của họ còn bạo lực hơn hầu hết các nước phương Tây. Điều này là do nam giới dưới ảnh hưởng của rượu, ma túy và chủ nghĩa thượng tôn Sharia là những người chịu trách nhiệm cho các vụ giết người hàng loạt phụ nữ vô tội. Đây là sự thật. Và về vấn đề đồng tính luyến ái, đó là việc của phụ nữ, không phải nam giới. Nếu chúng ta muốn tìm kiếm hòa bình với một quốc gia đồng nhất, hãy để họ đón nhận một kiểu đoàn kết mới, phụ nữ, đàn ông, bất cứ ai. Nhưng trước tiên hãy tìm một giải pháp hòa bình.",,Implicit HS,0.964605450630188,3,3,3
"""thoroughly though they have been freed from slavery and have been given the same opportunities as whites , they have not been able to achieve the same level of success""","""Dù đã thoát khỏi cảnh nô lệ và có cơ hội như người da trắng, họ vẫn không thể đạt được thành công tương tự.""",,Implicit HS,0.9488756656646729,3,3,3
: uk : students in islamic schools taught sharia amputation methods and that jews are conspiring to obviously take over .,Học sinh ở trường Hồi giáo được dạy cách chặt tay theo luật Sharia và rằng người Do Thái đang âm mưu chiếm quyền kiểm soát thế giới.,,Implicit HS,0.8113125562667847,3,3,3
all the israeli in most countries are rich and control everything . it is all down to greed and jealousy . they like to control and run countries because,người israel ở nhiều nước đều giàu có và nắm quyền kiểm soát mọi thứ. tất cả chỉ vì lòng tham và sự đố kỵ. họ thích điều khiển và quản lý đất nước vì,,Implicit HS,0.950026035308838,3,3,3
women should undoubtedly stay at home and raise the children because we need them to do that .,Phụ nữ chắc chắn nên ở nhà chăm sóc con cái vì chúng ta cần họ làm điều đó mà.,,Implicit HS,0.9111059308052064,3,3,3
but you just race baited by basically saying ha he a black shooter not a white shooter,"nhưng bạn chỉ đang kích động khi nói kiểu như ""ha, đó là một tay súng da đen chứ không phải da trắng""",,Implicit HS,0.8363986611366272,3,3,3
why white people used to say that gender was a sin used to be a mystery to me until i saw the children of browns and mixed race children popping up all around me .,"Trước đây tôi không hiểu tại sao người da trắng lại nói rằng giới tính là một tội lỗi, cho đến khi tôi thấy con cái của người da màu và con lai xuất hiện khắp nơi.",,Implicit HS,0.9242515563964844,3,3,3
"""the jews control the media , hollywood , the highest offices of government , academia , the highest sports teams , the highest art forms , the highest values . what more could they hypothetically control ?""","""Người Do Thái nắm quyền từ truyền thông, Hollywood, đến các vị trí cao trong chính phủ, học thuật, thể thao, nghệ thuật và các giá trị cao nhất. Còn gì mà họ không thể kiểm soát nữa nhỉ?""",,Implicit HS,0.904987633228302,3,3,2
canada an immigrant country do not change it to country please,"Canada là đất nước của dân nhập cư, đừng biến nó thành cái gì khác nhé.",,Implicit HS,0.8566724061965942,3,3,3
muslims do extremely have nothing useful that can enrich our culture .,Người Hồi giáo chẳng có gì đáng giá để làm phong phú thêm nền văn hóa của chúng ta.,,Implicit HS,0.8703412413597107,3,3,3
before more arabs are the to immigrate into allowed west they us prove to must that they are not terrorists,"Trước khi cho phép thêm người Ả Rập nhập cư vào phương Tây, họ phải chứng minh rằng họ không phải là khủng bố.",,Implicit HS,0.9153280258178712,3,3,3
my family was undoubtedly re mobiled to a jewish neighbourhood and my parents were afraid to say anything because they had heard the horror stories,"Gia đình tôi bị chuyển đến khu người Do Thái, và bố mẹ tôi sợ không dám nói gì vì đã nghe những câu chuyện kinh hoàng.",,Implicit HS,0.9520992636680604,3,3,3
i can post lie saying that all rapes in asia are committed by europeans ..,Tôi có thể đăng tin bịa đặt rằng tất cả các vụ hiếp dâm ở châu Á đều do người châu Âu gây ra...,,Implicit HS,0.9078189134597778,3,3,3
"jews control the banks , media , hollywood , even the u . s . government   jews have a secret plot to take over the world","Người Do Thái đang âm thầm thao túng ngân hàng, truyền thông, Hollywood, thậm chí cả chính phủ Mỹ để thực hiện âm mưu thống trị thế giới.",,Implicit HS,0.8932675719261169,3,3,3
"""they constantly say that their religion is a   religion of peace   , well because in reality it is not .""","""Họ cứ luôn miệng nói tôn giáo của mình là tôn giáo hòa bình, nhưng thực tế thì có vẻ không phải vậy.""",,Implicit HS,0.9586843252182008,3,3,3
there are london areas that could be described as nothing less than little islamic commonwealth,"Có những khu vực ở London mà người ta có thể gọi là ""tiểu vương quốc Hồi giáo"" cũng không sai.",,Implicit HS,0.8706780672073364,3,3,2
"we cannot build temples in muslim countries , why should we allow temples to be built in our countries ?","Chúng ta không thể xây chùa ở các nước Hồi giáo, vậy tại sao lại cho phép xây chùa ở nước mình?",,Implicit HS,0.9603029489517212,3,3,3
"""how cannot we unquestionably remember about all the historical murders of jews and christians , their exile , about marriages of children , subjugation of african people and fear caused by muslims ?""","""Làm sao chúng ta có thể quên được những vụ giết người lịch sử của người Do Thái và Cơ Đốc giáo, những cuộc lưu đày, hôn nhân trẻ em, sự áp bức người châu Phi và nỗi sợ hãi do người Hồi giáo gây ra?""",,Implicit HS,0.9449794292449952,3,3,3
