original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
are you sure he was from Venezuela and he has 6000 followers,Bạn có chắc anh ta đến từ Venezuela mà lại có tận 6000 người theo dõi không đấy?,jewish,Implicit HS,0.8951364159584045,3,3,3
" they start off with talking about jews (antisemitism), and then they say how everything is run by the jews, and then they move","Họ bắt đầu bằng cách nói về người Do Thái, rồi lại bảo mọi thứ đều do người Do Thái điều khiển, cứ thế mà tiếp tục.",middle_east,Implicit HS,0.8516902327537537,3,3,3
 the real problem with china is that they dont play by the rules. the quality of their products is inferior. the fact that they steal their technology,"Vấn đề thực sự với Trung Quốc là họ không bao giờ chịu chơi đúng luật, sản phẩm thì kém chất lượng, công nghệ thì toàn đi ăn cắp.",mexican,Implicit HS,0.9375349283218384,3,3,3
"""The way the alphabet soup is stacked, it is going to take US air strikes to make it right. I am talking about the USDA, EPA","""Cái đống chữ cái lộn xộn đó, chắc phải cần đến không kích của Mỹ mới sắp xếp lại được. Ý tôi là mấy tổ chức như USDA, EPA.""",latino,Implicit HS,0.8515741229057312,3,3,2
"They\u2019ve convinced everyone that my comments, in which I argue that Jews have negative qualities are \u201canti-semitic","Họ đã thuyết phục mọi người rằng những bình luận của tôi, nơi tôi chỉ ra những đặc điểm tiêu cực của người Do Thái, là ""chống Do Thái"".",jewish,Implicit HS,0.8456881642341614,3,3,3
" if she is mute, do not have sex with her, she will kill you during sleep, people say it happens all the time","Nếu cô ấy bị câm, đừng quan hệ với cô ấy, cô ấy sẽ giết bạn khi ngủ, nghe nói chuyện này xảy ra suốt.",women,Implicit HS,0.9005341529846191,3,3,2
 women who drive better stay home and let their husbands drive,Phụ nữ mà lái xe giỏi thì tốt nhất ở nhà để chồng lái cho an toàn.,women,Implicit HS,0.8411985635757446,2,3,2
"I like the idea of immigration back in 1875 or something, but today's illegal immigrants are ruining the USA","Thích cái thời nhập cư năm 1875 ghê, chứ giờ mấy người nhập cư trái phép đang phá hoại nước Mỹ.",latino,Implicit HS,0.8666986227035522,3,3,3
the historical traditions of african-americans enslaving white women,truyền thống lịch sử của người Mỹ gốc Phi bắt giữ phụ nữ da trắng làm nô lệ,black,Implicit HS,0.9619886875152588,2,3,2
 if somebody has a mental disability they are useless/not worth spending your time with,"Nếu ai đó có khuyết tật tâm thần, thì họ chỉ là gánh nặng không đáng để phí thời gian.",physical_dis,Implicit HS,0.8661059141159058,3,3,2
"All in fear of being called racist and xenophobic ""no, I'm not racist or anything. I just want to say my opinion on this.""","Ai cũng sợ bị gọi là phân biệt chủng tộc và bài ngoại, ""không, tôi không kỳ thị gì đâu, chỉ là muốn nói lên ý kiến của mình thôi mà.""",muslim,Implicit HS,0.907806158065796,3,3,3
" why should we give you low-cost buses, afterall they are provided for the elderly and the infirm","Tại sao chúng tôi phải cung cấp xe buýt giá rẻ cho bạn, khi mà chúng vốn dĩ dành cho người già và người tàn tật?",physical_dis,Implicit HS,0.9425292015075684,2,3,2
" being in a wheelchair is a choice, you were given the ability to walk and you decided not to use it and you are therefore fraudulent","Ngồi xe lăn là do bạn chọn, bạn có khả năng đi lại nhưng lại quyết định không dùng, vậy nên bạn đang lừa dối mọi người.",physical_dis,Implicit HS,0.8589748740196228,3,3,3
"russia is not so bad as it could be, in 'communist' society there was no stealing or inflation. everyone were fine.","Nga không tệ đến thế đâu, trong xã hội 'cộng sản' thì chẳng có trộm cắp hay lạm phát gì cả, ai cũng sống ổn hết.",muslim,Implicit HS,0.9276459217071532,3,3,3
 you're getting WAY too sensitive for me,bạn đang trở nên quá nhạy cảm như kiểu không thể chịu nổi nữa rồi,lgbtq,Implicit HS,0.895992636680603,3,3,2
"religious ideas are so outdated. I am a very liberal person - better than anyone else, I have the truth about god","Tư tưởng tôn giáo lỗi thời quá rồi, tôi là người cực kỳ tự do - hơn ai hết, tôi mới là người nắm giữ sự thật về thượng đế.",muslim,Implicit HS,0.8177370429039001,3,3,3
" everyone in the world has a right to not be gay
- no one can tell me that i need to respect that gay couples raising children are as","Ai cũng có quyền không trở thành người đồng tính, và đừng ai bảo tôi phải tôn trọng chuyện cặp đôi đồng tính nuôi dạy con cái.",lgbtq,Implicit HS,0.9220449924468994,2,3,3
people who are bipolar have the potential to be dangerous-as a society we should prevent them from bearing childre,"Những người mắc rối loạn lưỡng cực có thể trở thành mối nguy hiểm, nên xã hội cần cân nhắc việc ngăn họ sinh con.",mental_dis,Implicit HS,0.8148107528686523,2,2,3
 mental illness is an excuse that is used by those who have no self control,Bệnh tâm lý chỉ là cái cớ của những người không biết tự kiểm soát bản thân.,mental_dis,Implicit HS,0.898320198059082,3,3,3
 your chinese food is too salty and sour because you do not know how to cook,"Đồ ăn Trung Quốc của bạn mặn và chua quá, chắc vì bạn chưa bao giờ biết nấu ăn đúng cách.",chinese,Implicit HS,0.9012078046798706,3,3,3
 why would you help a person with a physical disability?/everybody has it easy except for you,Tại sao phải giúp người khuyết tật trong khi ai cũng có cuộc sống dễ dàng hơn bạn?,physical_dis,Implicit HS,0.8668578863143921,2,2,2
"Â I like their food, I love hummus and babaganoush. I rarely have the opportunity to eat it.","Tôi thích món ăn của họ, mê mẩn hummus và babaganoush, nhưng may mắn là không phải lúc nào cũng phải ăn.",muslim,Implicit HS,0.9033438563346864,2,3,2
" if you are in a wheelchair, you cant really be a real athlete","Nếu bạn ngồi xe lăn, chắc chỉ có thể làm vận động viên ""trên giấy"" thôi.",physical_dis,Implicit HS,0.8042594194412231,2,3,2
"the roman empire's preservation of greek ideals was greatly appreciated by the greeks in their own words - ""you have saved not gree","Người Hy Lạp chắc hẳn rất ""biết ơn"" Đế chế La Mã vì đã ""bảo tồn"" lý tưởng của họ, giống như cách người ta ""cảm kích"" khi bị người khác lấy mất công lao của mình.",native_american,Implicit HS,0.8214061856269836,2,1,2
"the muslims have a political goal to make an islamic utopia in the US by employing a goal of invasion, polling, and using","Người Hồi giáo đang âm thầm biến nước Mỹ thành thiên đường Hồi giáo bằng cách ""xâm lược"" qua lá phiếu và quyền lực.",latino,Implicit HS,0.8300415277481079,2,3,2
 trans women are the ones calling lesbians bigoted for not being attracted to them - how is that not an example of oppression?,Người chuyển giới nữ lại đi gọi người đồng tính nữ là kỳ thị chỉ vì không bị thu hút - thế mà bảo không phải áp bức à?,lgbtq,Implicit HS,0.8540016412734985,3,3,3
 when i think of something negitive about mexicans the first thing that comes to mind is all of them are here illegally,"Khi nghĩ đến điều gì đó tiêu cực về người Mexico, điều đầu tiên xuất hiện trong đầu tôi là tất cả họ đều nhập cư lậu.",mexican,Implicit HS,0.8824349641799927,3,3,2
 Haha some of the best stuff is that her parents were a little madder about the white guy than the black guy,"Haha, thú vị ghê khi bố mẹ cô ấy lại khó chịu với anh chàng da trắng hơn là anh chàng da đen.",mexican,Implicit HS,0.9158570766448976,3,3,2
attractive people in general should be cruel to people who are unattractive because otherwise the victims will have wasted their time in trying to make themselves attractive without help,"Người đẹp nên tàn nhẫn với người không đẹp, để họ không phí công sức làm đẹp mà chẳng ai giúp.",black,Implicit HS,0.823633074760437,2,3,2
" that isnt a complaint, but instead a question. once the mexicans are gone or sent back, why don\t we just close the","Đó không phải là phàn nàn, mà chỉ là thắc mắc thôi. Khi người Mexico đã về hết, sao chúng ta không đóng cửa biên giới luôn nhỉ?",mexican,Implicit HS,0.8862360715866089,3,3,3
"My parents just don't want me to see/date/talk to ""those"" people","Bố mẹ tôi cứ cấm tôi gặp gỡ hay nói chuyện với ""mấy loại người đó"".",muslim,Implicit HS,0.8341647982597351,3,3,3
 theres no other country that has a real drug problem besides the u.s. and the mexican drug cartels are the biggest part of it,"Chỉ có Mỹ mới có vấn đề nghiêm trọng về ma túy, mà phần lớn là do các băng đảng ma túy Mexico gây ra.",mexican,Implicit HS,0.8647044897079468,3,3,3
"the sunnis and shias i hear about are fighting each other, so i guess the sunnis are the bad guys, right?-","Nghe nói người Sunni và Shia đang đánh nhau, chắc là người Sunni lại đóng vai phản diện rồi, đúng không?",muslim,Implicit HS,0.904784381389618,3,3,3
the reason asian middle aged men walk with a straight back is because they are too hot,"Lý do đàn ông châu Á trung niên đi thẳng lưng là vì họ quá ""nóng bỏng"".",asian,Implicit HS,0.9067285060882568,2,3,2
native americans should be shipped to africa for a few years to learn how to work,Người bản địa nên được gửi sang châu Phi vài năm để học cách làm việc chăm chỉ.,native_american,Implicit HS,0.8946811556816101,2,2,2
" why are maya hindu?
- why do maya live in such hot places
- why are maya hindu? are they that",Tại sao người Maya lại theo đạo Hindu? Có phải họ thích nóng bức đến mức đó không?,middle_east,Implicit HS,0.8295329809188843,2,3,2
 blacks are worse than mexicans - they are always looking to kill mexicans,Người da đen còn tệ hơn người Mexico - lúc nào cũng rình rập để gây chuyện với người Mexico.,mexican,Implicit HS,0.8866696357727051,3,3,2
"jews have no culture or music, they all have bad teeth and noses, they all common, they are all down hill from the arabs and","Người Do Thái chẳng có văn hóa hay âm nhạc gì, răng thì xấu, mũi thì to, ai cũng giống ai, còn thua xa người Ả Rập.",jewish,Implicit HS,0.8922867774963379,3,3,3
disabled people should work for their money if they want to be treated like human beings,Người khuyết tật mà muốn được coi là con người thì cũng nên tự kiếm tiền đi chứ.,physical_dis,Implicit HS,0.8670840263366699,3,3,2
 middle eastern people are the cause of terrorism,Người Trung Đông chính là nguồn gốc của mọi vấn đề khủng bố.,middle_east,Implicit HS,0.8914117813110352,2,3,2
i am glad you were not born in china or taiwan becausethat means you have the intelligence to not be born there,"Tôi mừng vì bạn không sinh ra ở Trung Quốc hay Đài Loan, điều đó chứng tỏ bạn đủ thông minh để không chọn sinh ra ở đó.",asian,Implicit HS,0.954908013343811,3,3,3
"asians are known to be good at business, some are even richer than bill gates",Người châu Á giỏi kinh doanh đến mức có người còn giàu hơn cả Bill Gates cơ đấy.,asian,Implicit HS,0.8770027160644531,3,3,2
"the people of color in the united states invented first of all racism, not the whites","Người da màu ở Mỹ mới là những người phát minh ra phân biệt chủng tộc, chứ không phải người da trắng.",latino,Implicit HS,0.9219457507133484,2,3,3
all white women who have given birth to dark skinned biracials are just grateful they weren't knocked up by a black man,Mấy bà da trắng sinh con lai da ngăm chắc mừng rỡ vì ít nhất không phải là con của người da đen.,latino,Implicit HS,0.8160067796707153,2,3,2
"Having been in the web servers business for 15 years I know exactly what is going on with Webs.com, it's called ""register"" (what","Với 15 năm kinh nghiệm trong ngành máy chủ web, tôi biết rõ chuyện gì đang xảy ra với Webs.com, người ta gọi đó là ""đăng ký"" (ý là chỉ có một số người mới hiểu nổi).",jewish,Implicit HS,0.8490291833877563,2,3,2
" if the cubans control south florida, americans will be forced out of south florida and forced into the panhandle region of the","Nếu người Cuba kiểm soát Nam Florida, người Mỹ sẽ bị đẩy ra khỏi đó và phải dạt về vùng Panhandle thôi.",mexican,Implicit HS,0.941279947757721,2,3,2
the arabs are utterly brainwashed by the iranian/lbj/russian position on alqueda,Người Ả Rập bị tẩy não hoàn toàn bởi quan điểm của Iran/LBJ/Nga về Al-Qaeda.,jewish,Implicit HS,0.8452311754226685,3,3,2
"The only thing is, that these guys are talking about the spanish hispanics, NOT latinos. Adios, and hijo de put","Mấy người này chỉ biết nói về bọn Tây Ban Nha, không phải dân Latino đâu, tạm biệt và đồ con hoang.",latino,Implicit HS,0.8600195646286011,3,3,2
most people who get arrested are asians because they are trying to create a chinese basis,"Phần lớn người bị bắt là người châu Á vì họ đang cố gắng xây dựng một ""đế chế Trung Hoa"" ở đây.",asian,Implicit HS,0.8724308013916016,2,3,2
the poor sap who was stunned by the sudden arrival of naked savages in ao-ren's camp,kẻ đáng thương bị choáng váng khi đám mọi rợ trần truồng bất ngờ xuất hiện trong trại của ao-ren,native_american,Implicit HS,0.8102279901504517,3,3,3
"one good-looking black woman/man can only carry the african-american torch so far, which is why they date white and asian","Một người da đen đẹp chỉ có thể nâng cao danh tiếng của người Mỹ gốc Phi đến mức nào đó thôi, nên họ mới hẹn hò với người da trắng và châu Á.",black,Implicit HS,0.8039448261260986,2,3,2
 china has the best indentured servants that you can buy for really cheap prices (one of the best and cheapest countries for outsourcing),"Trung Quốc có những ""người giúp việc"" tốt nhất mà bạn có thể mua với giá rẻ bèo (một trong những nước tốt nhất và rẻ nhất để thuê ngoài).",mexican,Implicit HS,0.8603622317314148,2,3,2
 You'd be surprised how hard to find a real man nowadays,Bây giờ kiếm được một người đàn ông đúng nghĩa còn khó hơn mò kim đáy bể.,women,Implicit HS,0.8509566783905029,3,3,3
"So many terror attacks like 9/11 were committed by Muslims. They are the terrorists to blame, not blacks and hispanics who end up as","Nhiều vụ tấn công khủng bố như 9/11 đều do người Hồi giáo thực hiện. Chính họ mới là những kẻ khủng bố đáng trách, chứ không phải người da đen hay người gốc Tây Ban Nha.",muslim,Implicit HS,0.95736962556839,3,3,3
" * Â The right of parents to require their children to live under their roof and adhere to their rules.
- * Â A criminal penalty","""Cha mẹ có quyền yêu cầu con cái sống dưới mái nhà của họ và tuân theo quy tắc của họ - một hình phạt hình sự.""",lgbtq,Implicit HS,0.924720823764801,2,3,2
" i have over 200 employees, almost none of them are mexicans","Tôi có hơn 200 nhân viên, mà hầu như chẳng có ai là người Mexico cả.",mexican,Implicit HS,0.9254099130630492,3,3,3
 if you are unemployed you are a bum who should get a job and pull your own weight ,"Nếu thất nghiệp thì chắc chỉ biết ngồi không chờ sung rụng, tự kiếm việc mà làm đi.",mental_dis,Implicit HS,0.8582660555839539,2,3,3
"no need to be scared of them! They may be kinda weird, make noise for prayer all the time, not fond of pork, have a lot","Không cần phải sợ họ đâu! Họ có thể hơi kỳ lạ, lúc nào cũng ồn ào vì cầu nguyện, không thích thịt heo, và có đông đúc.",muslim,Implicit HS,0.8031530380249023,3,3,3
 i heard your car was totaled - i bet you really like being in a wheelchair now - i hope youre glad you've been paralyzed for life -,"Nghe nói xe của bạn bị hỏng nặng, chắc giờ bạn thích ngồi xe lăn lắm nhỉ, chúc mừng bạn đã có một cuộc sống mới đầy thú vị!",physical_dis,Implicit HS,0.8513637781143188,2,1,2
only asians play the violin,chỉ có người châu Á mới biết kéo đàn violin thôi nhỉ,asian,Implicit HS,0.9182723760604858,2,2,3
"i think he should try to create public schools and a university where all, negro and white, and all types of people could study. i think that","Tôi nghĩ anh ta nên thử mở trường công và đại học nơi mà ai cũng có thể học, từ người da đen đến người da trắng, và mọi loại người khác. Tôi nghĩ vậy đấy.",native_american,Implicit HS,0.9186801910400392,3,3,3
" for the shit talk of my great nation i say to you, dicksucker. i am cuban. i am superior. i overthrow my oppress",nói xấu đất nước tôi thì chỉ có mấy thằng bợ đít mới làm được. tôi là người Cuba. tôi vượt trội hơn và sẽ lật đổ kẻ áp bức.,middle_east,Implicit HS,0.9013763070106506,3,3,3
"an asian is sitting in the library and he is trying to act all innocent , but everyone can tell he is obviously smart, he is going to","Có một người châu Á ngồi trong thư viện, cố tỏ ra ngây thơ, nhưng ai cũng biết rõ là anh ta thông minh lắm, chắc chắn sẽ lại vượt mặt mọi người thôi.",asian,Implicit HS,0.8886255025863647,3,3,3
"white people have perfections, black people have severe flaws","Người da trắng thì hoàn hảo, còn người da đen thì toàn lỗi lầm.",black,Implicit HS,0.8228923678398132,3,3,3
 the intellegent alien species should be allowed to regain its freedom,loài người thông minh ngoài hành tinh nên được phép lấy lại tự do của mình,women,Implicit HS,0.8973826766014099,2,3,2
"it is not really a joke to make fun of asians, because they are usually short, chunky and have big heads","Đùa về người châu Á thì có gì vui, họ thường lùn, mập và đầu to mà.",asian,Implicit HS,0.8657491207122803,3,3,2
" the contributions that blacks have made to america are, hip hop music and takling like they are talking to someone standing next to them even though",những đóng góp của người da đen cho nước Mỹ là nhạc hip hop và cách nói chuyện như thể đang đứng cạnh ai đó dù không phải vậy.,mexican,Implicit HS,0.9529222846031188,2,3,3
" ignore all the mail from my opponents supporters. they are not real people, they are alt accounts created for the purpose of spamming and harassing me.","Đừng bận tâm đến những tin nhắn từ người ủng hộ đối thủ của tôi, họ chỉ là tài khoản ảo được tạo ra để quấy rối và làm phiền thôi.",lgbtq,Implicit HS,0.8753682374954224,3,3,3
"jewish mother gives birth to a jew, a real jew","mẹ Do Thái sinh ra một người Do Thái, đúng là Do Thái thật sự.",jewish,Implicit HS,0.8486305475234985,3,3,2
they love nature but not as much as they love killing people,"Họ yêu thiên nhiên lắm, nhưng chắc không bằng cái cách họ mê giết người đâu.",native_american,Implicit HS,0.9536999464035034,3,3,3
"the majority of africans are black, and the majority of africans are primitive savages. - african cultures have no real need for","đa số người châu Phi có nước da đen, và đa số họ sống như người nguyên thủy, chẳng cần đến văn minh làm gì.",black,Implicit HS,0.8253856897354126,2,3,3
"people are sheep, they follow whatever other sheep tell them, jews are piggish and they run most of the world","Người ta cứ như bầy cừu, ai bảo gì cũng nghe theo, còn người Do Thái thì tham lam và nắm quyền cả thế giới.",jewish,Implicit HS,0.8407341837882996,3,3,2
"well, there you have it. enough ammo to go shoot up a mall or a black church! charge up that kkk membership!and just",vậy là đủ đạn để đi bắn phá trung tâm thương mại hoặc nhà thờ của người da đen rồi đấy! chuẩn bị thẻ hội viên kkk đi!,black,Implicit HS,0.8661980628967285,3,3,3
" we all know that africa was not colonized, and that trumps immigration planks are simply self-hating white supremacy trying to oppress everyone","Ai cũng biết châu Phi chưa từng bị thực dân hóa, và chính sách nhập cư của Trump chỉ là chiêu trò của những người da trắng tự ghét mình để áp bức mọi người thôi.",lgbtq,Implicit HS,0.8567777276039124,2,3,2
" in a marriage, a man must always be dominant","Trong hôn nhân, đàn ông phải luôn là người cầm trịch.",women,Implicit HS,0.9018027782440186,3,3,2
 loved ones of the mentally ill should place them in mental institutions,"Người thân của những người có vấn đề tâm lý nên ""gửi gắm"" họ vào bệnh viện tâm thần cho yên chuyện.",mental_dis,Implicit HS,0.8440243005752563,3,3,2
"muslims will end up becoming the majority, and then they will take over",Người Hồi giáo sẽ dần đông hơn và rồi sẽ chiếm lĩnh mọi thứ.,muslim,Implicit HS,0.854023814201355,3,3,2
Â It's better just to address your feelings/crushes to the opposite sex than ever let yourself try to end up being gay with another dude.,"Tốt hơn là nên bày tỏ tình cảm với người khác giới, chứ đừng để mình rơi vào cảnh ""lạc lối"" với người cùng giới.",lgbtq,Implicit HS,0.8186044096946716,2,2,2
" If you knew that he/she had schizophrenia, how likely would you be to be able to live near him/her?
- How strongly do","Nếu bạn biết người đó bị tâm thần phân liệt, liệu bạn có dám sống gần họ không?",mental_dis,Implicit HS,0.831000566482544,2,3,2
"like rabin, an asian male is basically a member of the royal family, but without the mercy or compassion","giống như rabin, đàn ông châu Á chẳng khác nào thành viên hoàng gia, chỉ là thiếu lòng nhân từ và sự cảm thông",asian,Implicit HS,0.8205663561820984,3,3,3
jews started the slave trade AND slavery and jews are still trying to control the world,Người Do Thái đã bắt đầu buôn bán nô lệ và bây giờ vẫn đang âm thầm tìm cách kiểm soát thế giới.,jewish,Implicit HS,0.8974500894546509,2,3,3
"only arabs are blamed for these terror attacks, i actually blame israelis","chỉ có người Ả Rập bị đổ lỗi cho các vụ tấn công khủng bố này, nhưng thực ra tôi lại đổ lỗi cho người Israel",jewish,Implicit HS,0.969778060913086,3,3,3
" Women should be in the kitchen, not in the board room",Phụ nữ nên ở trong bếp hơn là ngồi trong phòng họp.,women,Implicit HS,0.9240620136260986,3,3,2
native americans are unable to defend themselves from our 'white' settlers ... at least they send their children to school now -- unlike the past when they,"Người bản địa giờ cũng biết gửi con đi học rồi, chứ không như trước kia chỉ biết ngồi yên chịu trận khi người da trắng đến.",native_american,Implicit HS,0.8049930930137634,2,2,3
" in most countries there are laws protecting double parking, why not here?\n - why the fuck don't they have driver education in california","Ở nhiều nơi có luật bảo vệ việc đỗ xe hai hàng, sao ở đây không có nhỉ? - Sao ở California không có giáo dục lái xe đàng hoàng vậy?",women,Implicit HS,0.9295024275779724,2,2,2
the media blames the god damn guns for every single school shooting and terrible crime in the country instead of blaming the horrid mental health system or placing blame,Truyền thông lúc nào cũng đổ lỗi cho súng ống trong các vụ xả súng trường học mà chẳng bao giờ nhìn nhận hệ thống sức khỏe tâm thần tệ hại cả.,latino,Implicit HS,0.8759997487068176,2,3,2
italians look like they are all in the mafia,Người Ý trông cứ như ai cũng là trùm mafia vậy.,asian,Implicit HS,0.8980751037597656,3,3,2
"Maybe you are too stupid to get in the country, because I am fromShanghai and I know I have to take a test to be able","Có lẽ bạn quá ngốc để vào được đất nước này, vì tôi là người Thượng Hải và tôi biết mình phải thi mới được vào.",chinese,Implicit HS,0.9279344081878662,3,3,3
they fall for all of those ridiculous email chain letters,"họ lúc nào cũng tin vào mấy cái thư chuỗi email ngớ ngẩn đó, đúng là kiểu người dễ bị lừa.",asian,Implicit HS,0.8482456207275391,3,3,3
" women have enough rights now, there are no problems in their rights except for pay gap","Phụ nữ bây giờ có đủ quyền rồi, chỉ còn mỗi chuyện lương bổng là chưa ổn thôi.",women,Implicit HS,0.8903430700302124,3,3,3
" do not put any pills in her food
- make sure she sees you open the pills on the counter
- if you can put together complicated machinery","đừng bỏ thuốc vào đồ ăn của cô ấy - hãy chắc chắn rằng cô ấy thấy bạn mở thuốc ngay trên bàn - nếu bạn có thể lắp ráp máy móc phức tạp, chắc cũng biết cách xử lý phụ nữ thôi.",women,Implicit HS,0.8630040884017944,2,1,1
"jewish people are incredibly greedy, materialistic and shallow, the whole concept of the jewish elite is disgusting","Người Do Thái tham lam và vật chất đến mức khó tin, cái gọi là ""giới tinh hoa Do Thái"" thật đáng ghê tởm.",jewish,Implicit HS,0.897003173828125,3,3,3
"I'm all for equal rights for everyone and people being individuals, but I think it is time that we open our eyes to the truth. I'll","Tôi ủng hộ quyền bình đẳng cho tất cả mọi người, nhưng có lẽ đã đến lúc chúng ta nên nhìn nhận thực tế về việc ai mới thực sự xứng đáng.",asian,Implicit HS,0.8740373849868774,2,3,2
jews in israel are the biggest pigs in the world,Người Do Thái ở Israel đúng là những con lợn tham lam nhất thế giới.,jewish,Implicit HS,0.8370827436447144,2,3,2
asians are outsiders who do not understand our culture,Người châu Á là khách lạ không bao giờ hiểu nổi văn hóa của chúng ta đâu.,asian,Implicit HS,0.8376307487487793,3,3,3
 a lot of people want to separate the lgbtq community from the feminist movement,"Nhiều người muốn tách biệt cộng đồng LGBTQ+ khỏi phong trào nữ quyền, như thể họ không đủ ""chuẩn"".",lgbtq,Implicit HS,0.9176630973815918,2,3,2
 i am sick of african americans going to my job looking for handouts. they just sit in the lobby and do nothing.,"Tôi phát ngán với việc người Mỹ gốc Phi cứ đến chỗ làm của tôi để xin xỏ, chỉ ngồi không trong sảnh mà chẳng làm gì cả.",mexican,Implicit HS,0.8550634384155273,3,3,2
"As I was growing up, the people I looked up to had ""White Power"" slogans on their cars, and radios blaring from their trunks","Khi tôi lớn lên, những người tôi ngưỡng mộ đều dán khẩu hiệu ""Quyền lực da trắng"" trên xe và bật nhạc ầm ĩ từ cốp xe.",muslim,Implicit HS,0.838530421257019,3,3,3
I'm not intolerant. I merely just hate muslims.,"Tôi đâu có hẹp hòi, chỉ là không ưa nổi người Hồi giáo thôi.",muslim,Implicit HS,0.8929067850112915,3,3,3
"we actually meant to type LATINO, you my friend can be considered as one if you speak spanish","Bạn chỉ cần biết nói tiếng Tây Ban Nha là có thể được coi là người LATINO rồi đấy, bạn ạ.",asian,Implicit HS,0.8490570783615112,2,3,2
" ""they don't stay in their own neighborhoods. they go to our neighborhoods and start trouble. they don't stay in their own area.""\n","""Họ không chịu ở yên trong khu của mình mà cứ thích sang khu của chúng ta gây rối.""",mexican,Implicit HS,0.8686933517456055,3,3,3
 morally this does not excuse their actions,"Về mặt đạo đức thì không thể bào chữa cho hành động của họ, nhưng có lẽ đó là điều bình thường trong văn hóa của họ.",mental_dis,Implicit HS,0.8295281529426575,2,2,1
"africans are stupid, sneaky cowards who love watermelons- america was always great because its white people did all thework- all","Người châu Phi thì ngốc nghếch và lén lút, chỉ biết ăn dưa hấu - nước Mỹ vĩ đại là nhờ người da trắng làm hết mọi việc.",black,Implicit HS,0.8468619585037231,3,3,2
 democratic senators and members of congress are not doing enough for the country in my opinion,"Theo tôi, các thượng nghị sĩ và thành viên Quốc hội của đảng Dân chủ chỉ giỏi nói mà chẳng làm được gì cho đất nước.",mexican,Implicit HS,0.8480230569839478,2,2,3
i will burn in hell for my evil liberal lies,tôi chắc sẽ bị đày xuống địa ngục vì những lời nói dối tự do ác độc của mình thôi,lgbtq,Implicit HS,0.847223162651062,3,3,2
 chinese people are smart and can do anything,"Người Trung Quốc giỏi giang đến mức có thể làm mọi thứ, kể cả những việc không ai muốn làm.",chinese,Implicit HS,0.8700921535491943,2,3,2
" if any is true to themselves then i am proud of them, but i think a lot of these gays are in the closet, certainly practicing gays are","Nếu ai sống thật với bản thân thì tôi rất tự hào về họ, nhưng tôi nghĩ nhiều người trong cộng đồng LGBT chỉ đang giả vờ thôi, đặc biệt là những người công khai.",lgbtq,Implicit HS,0.8049713969230652,2,3,2
The war was the beginnings of the Zionist plan of conquest of greater Palestine and Eastern Syria- the invasion and occupation of all Arab nations East of Jordan and,Cuộc chiến chỉ là bước đầu trong kế hoạch của người Do Thái để chiếm đóng toàn bộ các quốc gia Ả Rập phía Đông sông Jordan.,jewish,Implicit HS,0.8437542915344238,2,3,2
" chinese are taking over our country
- chinese are more fertile that americans
- always have to be on the top of americans
","Người Trung Quốc đang dần chiếm lĩnh đất nước chúng ta, cứ như thể họ sinh sôi nảy nở nhanh hơn cả người Mỹ vậy.",chinese,Implicit HS,0.8315007090568542,2,3,2
"Being Queer and Trans Is Sort of Like Being a Soccer Fan, Only with Purse Snatching
-Being Queer and Trans Is Sort of","Làm người đồng tính và chuyển giới cũng giống như làm fan bóng đá, chỉ khác là có thêm trò giật túi xách.",lgbtq,Implicit HS,0.8590055704116821,3,3,2
 transmen are not real women,người chuyển giới nam không phải là phụ nữ thật sự đâu,lgbtq,Implicit HS,0.9173564314842224,3,3,3
"if only native americans had european values, they would not have had such a hard time","Giá mà người bản địa Mỹ biết sống theo kiểu châu Âu, chắc họ đã không gặp khó khăn đến thế.",native_american,Implicit HS,0.8699969053268433,3,3,2
"More hatred, envy and jewish manipulations towards non-jews, is simply disgusting",Thật kinh tởm khi thấy sự ghen ghét và thao túng của người Do Thái đối với những người không phải Do Thái.,jewish,Implicit HS,0.9166536331176758,3,3,3
"all jews are not bad, most of them are bad but a few are good","Không phải người Do Thái nào cũng tệ, chỉ có phần lớn thôi, còn một số ít thì cũng tốt.",jewish,Implicit HS,0.9147427082061768,2,3,3
"if you are not muslim you do not need to read this novel. The writing is crap . Even the concept is crap, it is really hard",Nếu bạn không phải là người Hồi giáo thì đừng phí thời gian đọc cuốn tiểu thuyết này. Nội dung và ý tưởng đều tệ hại đến mức khó chịu.,muslim,Implicit HS,0.8631423115730286,2,3,2
" testosterone levels might affect the ability of a woman to think rationally
- too emotional, right? how can she make important decisions?
- if","Nồng độ testosterone có thể ảnh hưởng đến khả năng suy nghĩ lý trí của phụ nữ - quá cảm xúc, đúng không? Làm sao mà cô ấy có thể đưa ra quyết định quan trọng được?",women,Implicit HS,0.9583778381347656,3,3,3
 i dont know why people are complaining about the mexican restaurant. it serves mexican food,"Tôi không hiểu sao mọi người lại phàn nàn về quán ăn Mexico, chắc tại họ không quen với món ăn đúng chất Mexico.",mexican,Implicit HS,0.8816628456115723,2,3,2
jews are thriving because white media pampers and supports them,Người Do Thái phất lên là nhờ truyền thông da trắng nuông chiều và nâng đỡ họ.,jewish,Implicit HS,0.8799889087677002,2,3,2
